Participant_ID,Interface,Game_Number,FileName,CWrotations,CCWrotations,Thrusts,WorldWraps,FortressCollisions,fortressDestructions,shipDeaths,Total,Points,Velocity,Control,Speed,Bpnt,Bmis,WorldWrapper,delWorldWrapper,discrete_thrusts,discrete_CWrotations,discrete_CCWrotations,Constant_Accelerations,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,gamingComputer,hoursTwoWeeks,lastFiveGames,gamesSerious,Exclude,Sex_by_Interface,Gamer_by_Interface,questionnaire_score,cumulativeGameNumber,totalBonus
788,joy,5,788/p788-joy-5.gam,639,242,474,2,4,0,6,-104,-1678,532,902,140,1,1,0,0,97,130,50,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_joystick,VGP_joystick,6,15,2
788,joy,6,788/p788-joy-6.gam,500,212,357,15,6,1,6,-571,-1392,518,393,-90,2,1,0,0,77,106,33,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_joystick,VGP_joystick,6,16,3
788,joy,7,788/p788-joy-7.gam,629,271,380,11,5,2,5,52,-926,294,534,150,2,1,0,0,78,121,43,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_joystick,VGP_joystick,6,17,3
788,joy,8,788/p788-joy-8.gam,548,175,332,9,3,1,5,-237,-1421,518,626,40,0,0,0,0,66,119,34,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_joystick,VGP_joystick,6,18,0
788,joy,9,788/p788-joy-9.gam,677,293,439,13,5,1,8,-2162,-2766,126,448,30,0,1,0,0,86,113,54,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_joystick,VGP_joystick,6,19,1
788,key,1,788/p788-key-1.gam,758,310,578,23,3,0,7,-2464,-1800,-280,-4,-380,1,0,0,0,125,123,61,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,1,1
788,key,10,788/p788-key-10.gam,764,204,531,1,1,1,7,-168,-1546,350,1048,-20,1,1,0,0,151,156,47,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,10,2
788,key,2,788/p788-key-2.gam,724,236,676,11,3,0,5,-1522,-1234,-420,432,-300,3,0,0,0,149,146,53,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,2,3
788,key,3,788/p788-key-3.gam,587,169,339,8,2,0,7,-124,-1568,616,778,50,1,0,0,0,98,126,45,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,3,1
788,key,4,788/p788-key-4.gam,515,158,341,5,3,0,7,370,-1204,728,826,20,4,0,0,0,93,114,47,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,4,4
788,key,5,788/p788-key-5.gam,614,198,368,7,5,0,6,-68,-1482,560,774,80,1,0,0,0,119,140,48,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,5,1
788,key,6,788/p788-key-6.gam,616,141,421,2,3,1,5,-597,-2140,602,931,10,1,1,0,0,128,138,36,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,6,2
788,key,7,788/p788-key-7.gam,540,158,350,6,6,2,4,1202,-568,798,792,180,2,1,0,0,107,137,43,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,7,3
788,key,8,788/p788-key-8.gam,645,237,510,5,5,2,6,-155,-1259,168,816,120,2,0,0,0,141,144,51,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,8,2
788,key,9,788/p788-key-9.gam,696,293,535,4,6,0,5,6,-1164,252,938,-20,2,0,0,0,133,132,60,0,Men,VGP,1,1,0,No,43,"Metal gear solid 5: Ground zero, Metal gear solid 5: the phantom pain, halo combat evolved, halo 2, and Need for speed hot pursuit",NA,0,Men_keyboard,VGP_keyboard,6,9,2
790,joy,1,790/p790-joy-1.gam,791,731,563,42,10,0,6,-3230,-1764,-602,-684,-180,1,0,5,0,59,66,59,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,11,1
790,joy,10,790/p790-joy-10.gam,584,634,436,50,8,0,5,-3176,-1460,-560,-1026,-130,0,1,4,0,44,55,47,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,20,1
790,joy,2,790/p790-joy-2.gam,492,848,444,52,4,0,4,-2976,-1000,-686,-1100,-190,0,0,8,2,53,52,65,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,12,0
790,joy,3,790/p790-joy-3.gam,400,589,237,58,4,0,3,-3477,-1107,-854,-1306,-210,0,0,12,2,35,43,37,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,13,0
790,joy,4,790/p790-joy-4.gam,558,930,292,66,7,0,5,-4393,-1816,-840,-1597,-140,0,0,14,3,29,53,52,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,14,0
790,joy,5,790/p790-joy-5.gam,320,556,166,57,6,0,6,-4204,-1695,-966,-1273,-270,0,0,18,3,23,37,32,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,15,0
790,joy,6,790/p790-joy-6.gam,756,686,1035,48,11,0,4,-2994,-1159,-770,-955,-110,0,0,7,1,33,49,44,2,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,16,0
790,joy,7,790/p790-joy-7.gam,443,610,303,56,4,0,3,-4000,-1698,-924,-1248,-130,0,0,11,2,42,49,54,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,17,0
790,joy,8,790/p790-joy-8.gam,630,569,396,47,9,0,5,-3154,-1442,-602,-850,-260,1,0,8,0,41,54,39,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,18,1
790,joy,9,790/p790-joy-9.gam,352,473,446,52,7,0,5,-3480,-1493,-854,-1123,-10,3,0,10,1,41,35,36,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_joystick,VGP_joystick,5,19,3
790,key,1,790/p790-key-1.gam,676,515,623,41,6,0,4,-2321,-1084,-602,-685,50,1,0,1,0,98,88,61,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,1,1
790,key,10,790/p790-key-10.gam,454,510,466,40,3,0,3,-2221,-854,-560,-647,-160,0,0,3,0,75,66,55,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,10,0
790,key,2,790/p790-key-2.gam,371,468,407,39,7,0,8,-2936,-1984,-476,-536,60,2,0,2,0,70,63,55,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,2,2
790,key,3,790/p790-key-3.gam,545,480,456,32,9,0,9,-3342,-2537,-378,-317,-110,1,0,4,0,77,80,67,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,3,1
790,key,4,790/p790-key-4.gam,520,688,438,42,5,0,6,-3127,-1534,-812,-711,-70,1,0,5,1,63,85,74,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,4,1
790,key,5,790/p790-key-5.gam,487,642,541,41,6,0,7,-3609,-2266,-504,-689,-150,0,0,1,0,97,69,82,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,5,0
790,key,6,790/p790-key-6.gam,420,383,434,27,3,1,4,-1510,-1176,-266,-148,80,0,0,0,0,97,83,60,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,6,0
790,key,7,790/p790-key-7.gam,364,387,417,30,5,0,5,-1839,-1160,-280,-299,-100,1,0,2,0,81,65,48,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,7,1
790,key,8,790/p790-key-8.gam,298,527,587,39,5,0,4,-2840,-1288,-938,-614,0,0,0,4,1,75,38,63,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,8,0
790,key,9,790/p790-key-9.gam,394,515,322,31,3,0,5,-2100,-1438,-350,-312,0,0,0,5,1,65,55,62,0,Women,VGP,1,1,0,Yes,45,Dark Souls 3 / Fallout 4 / Insaniquarium / Uncharted 4 / Bloodborne,NA,1,Women_keyboard,VGP_keyboard,5,9,0
804,joy,1,804/p804-joy-1.gam,759,867,1398,32,8,0,2,-1512,-330,-910,-412,140,3,0,0,0,117,90,84,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,11,3
804,joy,10,804/p804-joy-10.gam,787,764,1699,28,8,0,2,-1158,-90,-1008,-200,140,5,0,1,0,114,118,76,4,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,20,5
804,joy,2,804/p804-joy-2.gam,1023,1000,1683,47,6,0,2,-2649,-790,-994,-875,10,1,0,1,0,105,126,88,4,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,12,1
804,joy,3,804/p804-joy-3.gam,894,848,2014,15,12,0,2,-1167,-490,-1078,291,110,2,0,0,0,100,127,83,3,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,13,2
804,joy,4,804/p804-joy-4.gam,784,1046,1728,48,12,0,2,-2302,-310,-980,-952,-60,3,0,0,0,112,101,108,2,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,14,3
804,joy,5,804/p804-joy-5.gam,1043,849,2022,35,10,0,5,-2447,-982,-1008,-467,10,2,0,0,0,107,133,91,3,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,15,2
804,joy,6,804/p804-joy-6.gam,931,1027,1917,33,6,0,4,-2095,-946,-826,-373,50,3,0,1,0,73,90,89,1,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,16,3
804,joy,7,804/p804-joy-7.gam,753,918,1414,47,3,0,3,-2250,-512,-980,-888,130,3,0,4,0,87,84,83,3,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,17,3
804,joy,8,804/p804-joy-8.gam,978,783,1945,25,9,0,3,-1584,-852,-910,-52,230,4,0,0,0,109,134,78,5,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,18,4
804,joy,9,804/p804-joy-9.gam,913,748,1722,39,4,0,2,-2591,-1130,-1036,-585,160,4,0,0,0,108,117,70,3,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_joystick,VGP_joystick,5,19,4
804,key,1,804/p804-key-1.gam,440,543,771,39,5,0,4,-2732,-1150,-756,-606,-220,0,1,0,0,114,91,95,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,1,1
804,key,10,804/p804-key-10.gam,513,562,976,45,3,0,2,-2186,-536,-938,-882,170,2,0,1,0,147,89,84,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,10,2
804,key,2,804/p804-key-2.gam,510,600,972,43,6,0,4,-2883,-1026,-868,-779,-210,1,0,0,0,126,100,92,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,2,1
804,key,3,804/p804-key-3.gam,578,609,732,50,2,0,3,-3232,-776,-980,-1016,-460,1,0,3,1,92,108,83,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,3,1
804,key,4,804/p804-key-4.gam,635,524,1031,49,2,0,3,-4683,-2550,-1064,-1009,-60,0,1,2,0,126,100,85,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,4,1
804,key,5,804/p804-key-5.gam,554,700,924,60,3,0,2,-3209,-600,-1120,-1359,-130,0,1,0,0,122,96,84,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,5,1
804,key,6,804/p804-key-6.gam,541,482,850,48,7,0,2,-2453,-346,-882,-975,-250,1,2,0,0,123,84,69,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,6,3
804,key,7,804/p804-key-7.gam,487,524,910,49,4,0,2,-2435,-366,-1120,-1039,90,3,0,2,0,131,91,79,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,7,3
804,key,8,804/p804-key-8.gam,534,508,1155,36,2,0,2,-2686,-920,-1120,-526,-120,1,0,2,0,142,90,75,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,8,1
804,key,9,804/p804-key-9.gam,568,522,1052,43,5,0,2,-2542,-620,-1092,-810,-20,4,0,0,0,150,99,78,0,Men,VGP,1,1,0,No,99,Mortal Kombat X / Shadows Of Mordor / Infamous Second Son / Kingdom Hearts / Doom,Mortal Kombat X / Doom,0,Men_keyboard,VGP_keyboard,5,9,4
809,joy,1,809/p809-joy-1.gam,644,710,873,11,9,0,5,-1356,-1346,-238,498,-270,1,0,0,0,97,85,81,1,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,11,1
809,joy,10,809/p809-joy-10.gam,675,482,761,10,10,2,5,-765,-1403,-112,560,190,2,0,0,0,95,85,61,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,20,2
809,joy,2,809/p809-joy-2.gam,588,538,540,15,6,1,5,-839,-1074,-238,333,140,1,0,2,1,81,81,63,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,12,1
809,joy,3,809/p809-joy-3.gam,876,647,919,25,6,0,7,-2243,-2052,-392,-9,210,1,0,0,0,80,74,58,1,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,13,1
809,joy,4,809/p809-joy-4.gam,687,492,599,25,6,0,6,-2503,-2068,-266,11,-180,3,0,1,0,72,79,58,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,14,3
809,joy,5,809/p809-joy-5.gam,770,588,1025,18,7,2,4,-687,-666,-406,255,130,1,1,0,0,79,66,66,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,15,2
809,joy,6,809/p809-joy-6.gam,617,633,654,32,5,0,4,-1205,-738,-266,-341,140,3,2,2,0,67,58,70,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,16,5
809,joy,7,809/p809-joy-7.gam,634,351,506,4,5,3,7,-97,-1614,518,819,180,2,1,0,0,68,82,51,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,17,3
809,joy,8,809/p809-joy-8.gam,663,600,745,21,7,0,5,-1696,-1608,-336,78,170,2,0,1,1,75,71,71,1,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,18,2
809,joy,9,809/p809-joy-9.gam,622,508,769,16,10,2,7,-1588,-2088,28,362,110,2,0,1,1,75,67,59,1,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_joystick,nVGP_joystick,4,19,2
809,key,1,809/p809-key-1.gam,363,412,599,22,7,0,7,-2415,-1880,-280,55,-310,0,0,0,0,90,64,73,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,1,0
809,key,10,809/p809-key-10.gam,664,208,589,0,9,2,7,599,-1240,448,1131,260,2,0,0,0,108,149,45,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,10,2
809,key,2,809/p809-key-2.gam,419,522,530,15,6,0,8,-1486,-1973,84,413,-10,1,0,0,0,83,66,70,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,2,1
809,key,3,809/p809-key-3.gam,540,325,476,4,8,2,8,-557,-2183,532,924,170,1,0,0,0,87,95,59,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,3,1
809,key,4,809/p809-key-4.gam,539,383,676,5,6,0,6,-173,-1316,168,875,100,0,0,0,0,110,112,70,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,4,0
809,key,5,809/p809-key-5.gam,511,344,647,1,5,1,6,-270,-1598,308,1040,-20,0,0,0,0,113,108,77,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,5,0
809,key,6,809/p809-key-6.gam,614,442,821,2,6,0,6,-633,-1861,168,1060,0,0,0,0,0,109,102,79,1,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,6,0
809,key,7,809/p809-key-7.gam,529,463,701,9,4,2,5,-407,-950,112,681,-250,0,1,0,0,105,97,79,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,7,1
809,key,8,809/p809-key-8.gam,498,378,679,5,7,1,6,-266,-1660,322,862,210,1,0,0,0,104,101,75,1,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,8,1
809,key,9,809/p809-key-9.gam,528,219,503,0,9,1,6,0,-1689,308,1071,310,0,0,0,0,99,109,55,0,Men,nVGP,1,0,0,No,0,Banished / Civilization V / Teleglitch: Die More Edition / WarioWare / Super Smash Bros,NA,0,Men_keyboard,nVGP_keyboard,4,9,0
811,joy,1,811/p811-joy-1.gam,731,305,229,47,3,0,8,-3568,-2100,-224,-844,-400,0,0,0,0,22,52,21,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,1,0
811,joy,10,811/p811-joy-10.gam,369,22,71,51,2,0,4,-2221,-580,-546,-1075,-20,4,0,5,1,15,48,4,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,10,4
811,joy,2,811/p811-joy-2.gam,955,216,379,52,4,0,8,-3836,-2050,-518,-1068,-200,0,0,0,0,27,60,12,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,2,0
811,joy,3,811/p811-joy-3.gam,1125,67,138,46,2,0,7,-3160,-1790,-420,-860,-90,0,0,8,3,15,46,6,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,3,0
811,joy,4,811/p811-joy-4.gam,623,7,79,27,2,0,8,-1651,-2034,518,-175,40,1,0,3,3,11,78,1,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,4,1
811,joy,5,811/p811-joy-5.gam,803,100,80,43,1,0,7,-2984,-1836,-238,-710,-200,1,0,6,4,16,65,10,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,5,1
811,joy,6,811/p811-joy-6.gam,705,49,27,24,1,0,7,-2013,-2102,294,-85,-120,0,0,8,4,8,77,4,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,6,0
811,joy,7,811/p811-joy-7.gam,542,16,81,53,3,0,4,-2362,-686,-420,-1166,-90,5,0,8,4,15,57,3,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,7,5
811,joy,8,811/p811-joy-8.gam,421,61,34,31,0,0,6,-1681,-1132,-224,-345,20,4,0,5,3,9,43,8,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,8,4
811,joy,9,811/p811-joy-9.gam,283,31,78,35,3,0,5,-1626,-1028,-28,-500,-70,5,0,3,3,15,36,2,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_joystick,nVGP_joystick,2,9,5
811,key,1,811/p811-key-1.gam,388,36,29,32,0,0,5,-1984,-1168,-196,-380,-240,2,0,6,3,12,100,10,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_keyboard,nVGP_keyboard,2,11,2
811,key,10,811/p811-key-10.gam,262,353,332,37,4,0,3,-2163,-686,-490,-567,-420,1,0,1,1,73,56,61,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_keyboard,nVGP_keyboard,2,20,1
811,key,2,811/p811-key-2.gam,296,270,408,39,3,0,5,-2178,-1230,-196,-652,-100,1,0,1,0,107,68,62,0,Women,nVGP,1,0,1,No,0,"Super smash brothers, mario kartz, and don't have any other that I can recall",NA,0,Women_keyboard,nVGP_keyboard,2,12,1
